Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,cek_total,cek_income,total_fix,cek_total_fix
747-58-7183,B,Salem,Normal,Male,Fashion accessories,57.27,3,8.5905,0.16446384420499985,2011-12-08,20:31:00,Ewallet,171.81,4.761904762,8.5905,6.5,2011,12,8,False,True,180.40050000000002,False
788-07-8452,C,Carlsbad,Member,Female,Home and lifestyle,24.24,7,8.484,0.162296633191905,2013-12-18,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4,2013,12,18,False,True,178.164,False
770-42-8960,B,San Francisco,Normal,Male,Food and beverages,21.12,8,8.448,0.1615640548212814,2014-03-13,19:31:00,Cash,168.96,4.761904762,8.448,6.3,2014,3,13,False,True,177.40800000000002,False
859-97-6048,C,Seattle,Member,Male,Electronic accessories,84.25,2,8.425,0.16109601864004966,2012-06-04,14:13:00,Credit Card,168.5,4.761904762,8.425,5.3,2012,6,4,False,True,176.925,False
635-28-5728,A,San Francisco,Normal,Male,Health and beauty,56.0,3,8.4,0.16058728366044991,2013-06-20,19:33:00,Ewallet,168.0,4.761904762,8.4,4.8,2013,6,20,False,True,176.4,False
589-02-8023,A,Los Angeles,Member,Male,Food and beverages,83.77,2,8.377,0.16011924747921819,2011-12-06,10:54:00,Credit Card,167.54,4.761904762,8.377,7.0,2011,12,6,False,True,175.917,False
242-11-3142,B,San Diego,Member,Male,Fashion accessories,83.77,2,8.377,0.16011924747921819,2012-09-26,19:57:00,Cash,167.54,4.761904762,8.377,4.6,2012,9,26,False,True,175.917,False
733-33-4967,C,Lakewood,Normal,Male,Electronic accessories,20.85,8,8.34,0.15936631970941056,2014-05-21,19:17:00,Cash,166.8,4.761904762,8.34,6.3,2014,5,21,False,True,175.14000000000001,False
442-44-6497,C,Seattle,Member,Male,Home and lifestyle,55.57,3,8.3355,0.15927474741308262,2013-11-20,11:42:00,Credit Card,166.71,4.761904762,8.3355,5.9,2013,11,20,False,True,175.0455,False
756-93-1854,C,Seattle,Member,Female,Fashion accessories,83.35,2,8.335,0.15926457271349062,2013-12-07,14:05:00,Credit Card,166.7,4.761904762,8.335,9.5,2013,12,7,False,True,175.035,False
548-48-3156,A,Glendale,Member,Female,Food and beverages,83.34,2,8.334,0.15924422331430665,2013-03-09,13:37:00,Cash,166.68,4.761904762,8.334,7.6,2013,3,9,False,True,175.014,False
485-30-8700,A,San Francisco,Normal,Female,Sports and travel,33.26,5,8.315,0.15885758472981085,2014-01-04,16:10:00,Credit Card,166.3,4.761904762,8.315,4.2,2014,1,4,False,True,174.61499999999998,False
699-01-4164,C,Seattle,Normal,Male,Health and beauty,41.5,4,8.3,0.15855234374205102,2011-09-13,19:58:00,Credit Card,166.0,4.761904762,8.3,8.2,2011,9,13,False,True,174.3,False
272-27-9238,C,Los Angeles,Normal,Female,Food and beverages,41.24,4,8.248,0.15749417498448356,2013-11-27,16:23:00,Cash,164.96,4.761904762,8.248,7.1,2013,11,27,False,True,173.20800000000003,False
692-92-5582,B,Riverside,Member,Female,Food and beverages,54.84,3,8.226,0.15704648820243583,2013-08-02,13:27:00,Credit Card,164.52,4.761904762,8.226,5.9,2013,8,2,False,True,172.746,False
628-34-3388,C,Lake Forest,Normal,Male,Fashion accessories,27.38,6,8.214,0.15680229541222795,2013-10-04,20:54:00,Credit Card,164.28,4.761904762,8.214,7.9,2013,10,4,False,True,172.494,False
329-62-1586,A,Phoenix,Normal,Male,Food and beverages,54.67,3,8.2005,0.1565275785232441,2014-09-20,18:00:00,Credit Card,164.01,4.761904762,8.2005,8.6,2014,9,20,False,True,172.2105,False
848-42-2560,A,Los Angeles,Normal,Female,Fashion accessories,81.91,2,8.191,0.1563342592309962,2014-09-03,17:43:00,Cash,163.82,4.761904762,8.191,7.8,2014,9,3,False,True,172.011,False
831-07-6050,A,Los Angeles,Normal,Male,Electronic accessories,32.71,5,8.1775,0.15605954234201233,2014-06-16,11:30:00,Credit Card,163.55,4.761904762,8.1775,9.9,2014,6,16,False,True,171.72750000000002,False
289-65-5721,B,Louisville,Normal,Female,Fashion accessories,81.37,2,8.137,0.1552353916750608,2014-04-18,19:28:00,Cash,162.74,4.761904762,8.137,6.5,2014,4,18,False,True,170.877,False
870-54-3162,A,Seattle,Normal,Female,Sports and travel,32.25,5,8.0625,0.1537193614358536,2014-08-13,13:26:00,Cash,161.25,4.761904762,8.0625,9.0,2014,8,13,False,True,169.3125,False
340-21-9136,A,Los Angeles,Member,Female,Sports and travel,40.05,4,8.01,0.15265101797869418,2011-10-31,11:40:00,Cash,160.2,4.761904762,8.01,9.7,2011,10,31,False,True,168.21,False
856-66-2701,A,Inglewood,Member,Male,Home and lifestyle,53.3,3,7.995,0.15234577699093435,2014-08-28,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5,2014,8,28,False,True,167.89499999999998,False
518-71-6847,B,San Francisco,Member,Male,Food and beverages,26.6,6,7.98,0.15204053600317452,2012-04-30,15:10:00,Ewallet,159.6,4.761904762,7.98,4.9,2012,4,30,False,True,167.58000000000004,False
186-71-5196,A,Laguna Niguel,Member,Female,Food and beverages,79.54,2,7.954,0.15151145162439078,2014-11-26,16:30:00,Ewallet,159.08,4.761904762,7.954,6.2,2014,11,26,False,True,167.03400000000002,False
877-22-3308,A,Inglewood,Member,Male,Health and beauty,15.87,10,7.935,0.15112481303989497,2014-12-16,16:40:00,Cash,158.7,4.761904762,7.935,5.8,2014,12,16,False,True,166.635,False
414-12-7047,B,Concord,Normal,Male,Food and beverages,19.79,8,7.916,0.1507381744553992,2014-07-22,12:04:00,Ewallet,158.32,4.761904762,7.916,8.7,2014,7,22,False,True,166.236,False
865-92-6136,A,Salem,Normal,Male,Food and beverages,52.75,3,7.9125,0.15066695155825524,2013-12-19,10:16:00,Ewallet,158.25,4.761904762,7.9125,9.3,2013,12,19,False,True,166.1625,False
199-75-8169,A,San Francisco,Member,Male,Sports and travel,15.81,10,7.905,0.1505143310643753,2014-09-24,12:27:00,Credit Card,158.1,4.761904762,7.905,8.6,2014,9,24,False,True,166.005,False
867-47-1948,C,Los Angeles,Normal,Female,Home and lifestyle,15.8,10,7.9,0.15041258406845537,2012-03-28,12:07:00,Cash,158.0,4.761904762,7.9,7.8,2012,3,28,False,True,165.9,False
135-13-8269,B,San Francisco,Member,Female,Food and beverages,78.88,2,7.888,0.1501683912782475,2012-09-03,16:04:00,Cash,157.76,4.761904762,7.888,9.1,2012,9,3,False,True,165.648,False
139-52-2867,C,Portland,Normal,Female,Fashion accessories,22.51,7,7.8785,0.1499750719859996,2013-07-16,10:50:00,Credit Card,157.57,4.761904762,7.8785,4.8,2013,7,16,False,True,165.44850000000002,False
665-63-9737,B,Pleasant Grove,Normal,Male,Fashion accessories,52.42,3,7.863,0.14965965629864778,2012-02-03,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5,2012,2,3,False,True,165.123,False
278-86-2735,A,Bakersfield,Normal,Female,Food and beverages,52.34,3,7.851,0.14941546350843993,2013-05-07,14:03:00,Cash,157.02,4.761904762,7.851,9.2,2013,5,7,False,True,164.871,False
286-62-6248,B,Salinas,Normal,Male,Fashion accessories,39.21,4,7.842,0.149232318915784,2014-08-02,20:03:00,Credit Card,156.84,4.761904762,7.842,9.0,2014,8,2,False,True,164.68200000000002,False
152-68-2907,A,San Francisco,Normal,Male,Food and beverages,52.2,3,7.83,0.14898812612557616,2014-11-07,13:30:00,Credit Card,156.6,4.761904762,7.83,9.5,2014,11,7,False,True,164.43000000000004,False
497-36-0989,A,San Francisco,Normal,Male,Fashion accessories,51.94,3,7.791,0.14819449955740055,2011-09-08,15:21:00,Cash,155.82,4.761904762,7.791,7.9,2011,9,8,False,True,163.611,False
729-09-9681,A,Phoenix,Member,Male,Home and lifestyle,25.91,6,7.773,0.14782821037208876,2014-05-29,10:16:00,Ewallet,155.46,4.761904762,7.773,8.7,2014,5,29,False,True,163.233,False
701-23-5550,B,Provo,Member,Male,Home and lifestyle,38.81,4,7.762,0.14760436698106488,2014-09-18,13:40:00,Ewallet,155.24,4.761904762,7.762,4.9,2014,9,18,False,True,163.002,False
851-28-6367,A,Seattle,Member,Male,Sports and travel,15.5,10,7.75,0.147360174190857,2013-12-11,10:55:00,Ewallet,155.0,4.761904762,7.75,8.0,2013,12,11,False,True,162.75,False
480-63-2856,C,Medford,Normal,Male,Food and beverages,19.25,8,7.7,0.14634270423165754,2011-02-25,18:37:00,Ewallet,154.0,4.761904762,7.7,6.6,2011,2,25,False,True,161.70000000000002,False
873-51-0671,A,Seattle,Member,Female,Sports and travel,21.98,7,7.693,0.14620025843736964,2014-08-29,16:42:00,Ewallet,153.86,4.761904762,7.693,5.1,2014,8,29,False,True,161.55300000000003,False
655-85-5130,B,Los Angeles,Member,Female,Fashion accessories,38.3,4,7.66,0.145528728264298,2012-12-05,19:22:00,Cash,153.2,4.761904762,7.66,5.7,2012,12,5,False,True,160.85999999999999,False
423-80-0988,C,San Diego,Normal,Male,Sports and travel,76.4,2,7.64,0.14512174028061822,2014-06-27,19:42:00,Ewallet,152.8,4.761904762,7.64,6.5,2014,6,27,False,True,160.44000000000003,False
287-83-1405,A,Los Angeles,Normal,Male,Health and beauty,25.43,6,7.629,0.14489789688959434,2014-01-21,19:01:00,Ewallet,152.58,4.761904762,7.629,7.0,2014,1,21,False,True,160.209,False
795-49-7276,A,Seattle,Normal,Male,Fashion accessories,37.15,4,7.43,0.1408483664519805,2014-10-31,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3,2014,10,31,False,True,156.03,False
583-72-1480,C,Los Angeles,Member,Male,Electronic accessories,37.06,4,7.412,0.1404820772666687,2013-02-22,16:24:00,Ewallet,148.24,4.761904762,7.412,9.7,2013,2,22,False,True,155.65200000000002,False
767-54-1907,B,Inglewood,Member,Female,Fashion accessories,29.56,5,7.39,0.14003439048462094,2014-12-09,16:59:00,Cash,147.8,4.761904762,7.39,6.9,2014,12,9,False,True,155.19,False
437-58-8131,B,Phoenix,Normal,Female,Fashion accessories,73.52,2,7.352,0.13926111331562935,2012-05-23,13:41:00,Ewallet,147.04,4.761904762,7.352,4.6,2012,5,23,False,True,154.392,False
236-27-1144,C,Seattle,Normal,Female,Food and beverages,16.31,9,7.3395,0.1390067458258295,2012-11-02,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4,2012,11,2,False,True,154.1295,False
173-57-2300,C,Seattle,Member,Male,Sports and travel,72.88,2,7.288,0.13795875176785405,2013-09-18,12:51:00,Cash,145.76,4.761904762,7.288,6.1,2013,9,18,False,True,153.048,False
510-95-6347,B,San Diego,Member,Female,Food and beverages,48.52,3,7.278,0.13775525777601416,2012-07-18,18:17:00,Ewallet,145.56,4.761904762,7.278,4.0,2012,7,18,False,True,152.83800000000002,False
387-49-4215,B,Springfield,Member,Female,Sports and travel,48.5,3,7.275,0.1376942095784622,2011-09-17,12:50:00,Cash,145.5,4.761904762,7.275,6.7,2011,9,17,False,True,152.775,False
340-66-0321,A,Rancho Cucamonga,Member,Male,Electronic accessories,36.36,4,7.272,0.13763316138091022,2012-10-26,13:07:00,Cash,145.44,4.761904762,7.272,7.6,2012,10,26,False,True,152.71200000000002,False
355-34-6244,B,Los Angeles,Normal,Male,Food and beverages,72.39,2,7.239,0.13696163120783858,2013-03-11,19:55:00,Credit Card,144.78,4.761904762,7.239,8.1,2013,3,11,False,True,152.019,False
120-54-2248,B,Los Angeles,Normal,Female,Food and beverages,28.86,5,7.215,0.13647324562742283,2014-09-16,18:08:00,Credit Card,144.3,4.761904762,7.215,8.0,2014,9,16,False,True,151.51500000000001,False
378-07-7001,B,Reno,Member,Male,Electronic accessories,48.09,3,7.2135,0.13644272152864687,2011-12-31,18:23:00,Credit Card,144.27,4.761904762,7.2135,7.8,2011,12,31,False,True,151.48350000000002,False
198-66-9832,B,San Francisco,Member,Female,Fashion accessories,72.04,2,7.204,0.13624940223639895,2013-09-20,19:38:00,Cash,144.08,4.761904762,7.204,9.5,2013,9,20,False,True,151.28400000000002,False
613-59-9758,C,Los Angeles,Normal,Female,Sports and travel,14.36,10,7.18,0.13576101665598322,2012-06-19,14:28:00,Cash,143.6,4.761904762,7.18,5.4,2012,6,19,False,True,150.78,False
373-14-0504,A,Long Beach,Member,Female,Sports and travel,71.63,2,7.163,0.1354150768698554,2014-12-29,14:33:00,Ewallet,143.26,4.761904762,7.163,8.8,2014,12,29,False,True,150.423,False
633-09-3463,C,Mesa,Normal,Female,Electronic accessories,47.65,3,7.1475,0.13509966118250358,2012-07-14,12:58:00,Credit Card,142.95,4.761904762,7.1475,9.5,2012,7,14,False,True,150.0975,False
527-09-6272,A,Los Angeles,Member,Female,Electronic accessories,28.45,5,7.1125,0.13438743221106397,2014-09-08,10:17:00,Credit Card,142.25,4.761904762,7.1125,9.1,2014,9,8,False,True,149.3625,False
715-20-1673,B,Los Angeles,Normal,Male,Electronic accessories,28.38,5,7.095,0.13403131772534416,2014-12-23,20:57:00,Cash,141.9,4.761904762,7.095,9.4,2014,12,23,False,True,148.995,False
808-65-0703,C,Fresno,Normal,Male,Home and lifestyle,35.47,4,7.094,0.13401096832616016,2014-03-28,17:22:00,Credit Card,141.88,4.761904762,7.094,6.9,2014,3,28,False,True,148.974,False
892-05-6689,A,Seattle,Normal,Female,Home and lifestyle,28.32,5,7.08,0.13372607673758433,2014-07-09,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2,2014,7,9,False,True,148.68,False
459-50-7686,A,Los Angeles,Normal,Female,Electronic accessories,23.46,6,7.038,0.1328714019718568,2013-08-09,19:14:00,Ewallet,140.76,4.761904762,7.038,6.4,2013,8,9,False,True,147.798,False
334-64-2006,A,Los Angeles,Member,Female,Home and lifestyle,70.32,2,7.032,0.13274930557675285,2013-06-29,14:22:00,Ewallet,140.64,4.761904762,7.032,9.6,2013,6,29,False,True,147.672,False
423-64-4619,A,Los Angeles,Member,Female,Health and beauty,15.55,9,6.9975,0.13204725130490522,2012-11-22,13:12:00,Cash,139.95,4.761904762,6.9975,5.0,2012,11,22,False,True,146.94750000000002,False
816-72-8853,A,Los Angeles,Member,Female,Sports and travel,27.93,5,6.9825,0.13174201031714539,2011-11-15,15:48:00,Cash,139.65,4.761904762,6.9825,5.9,2011,11,15,False,True,146.63250000000002,False
695-51-0018,B,Seattle,Normal,Female,Sports and travel,34.84,4,6.968,0.13144694402897755,2014-08-04,18:36:00,Cash,139.36,4.761904762,6.968,7.4,2014,8,4,False,True,146.32800000000003,False
656-16-1063,B,Fresno,Normal,Male,Sports and travel,46.42,3,6.963,0.1313451970330576,2014-03-20,13:24:00,Credit Card,139.26,4.761904762,6.963,4.4,2014,3,20,False,True,146.22299999999998,False
207-73-1363,B,Los Angeles,Normal,Male,Health and beauty,69.51,2,6.951,0.13110100424284973,2012-12-12,12:15:00,Ewallet,139.02,4.761904762,6.951,8.1,2012,12,12,False,True,145.971,False
620-02-2046,C,Vancouver,Normal,Male,Home and lifestyle,69.4,2,6.94,0.13087716085182585,2013-12-12,19:48:00,Ewallet,138.8,4.761904762,6.94,9.0,2013,12,12,False,True,145.74,False
181-94-6432,C,Los Angeles,Member,Male,Fashion accessories,69.33,2,6.933,0.13073471505753792,2011-07-12,19:05:00,Ewallet,138.66,4.761904762,6.933,9.7,2011,7,12,False,True,145.593,False
595-94-9924,A,Phoenix,Member,Female,Health and beauty,27.73,5,6.9325,0.13072454035794595,2011-12-13,20:21:00,Credit Card,138.65,4.761904762,6.9325,4.2,2011,12,13,False,True,145.5825,False
510-79-0415,B,El Cajon,Member,Female,Sports and travel,23.08,6,6.924,0.13055157046488203,2011-07-06,19:20:00,Ewallet,138.48,4.761904762,6.924,4.9,2011,7,6,False,True,145.404,False
286-75-7818,B,San Francisco,Normal,Male,Fashion accessories,69.08,2,6.908,0.1302259800779382,2011-03-25,19:48:00,Credit Card,138.16,4.761904762,6.908,6.9,2011,3,25,False,True,145.068,False
751-15-6198,B,Anaheim,Normal,Male,Sports and travel,23.01,6,6.903,0.13012423308201826,2013-12-12,16:45:00,Ewallet,138.06,4.761904762,6.903,7.9,2013,12,12,False,True,144.96300000000002,False
453-12-7053,C,Seattle,Normal,Male,Fashion accessories,45.74,3,6.861,0.1292695583162907,2014-09-02,17:38:00,Credit Card,137.22,4.761904762,6.861,6.5,2014,9,2,False,True,144.08100000000002,False
734-91-1155,B,Los Angeles,Normal,Female,Electronic accessories,45.71,3,6.8565,0.12917798601996278,2011-04-21,10:34:00,Credit Card,137.13,4.761904762,6.8565,7.7,2011,4,21,False,True,143.9865,False
585-86-8361,A,Los Angeles,Normal,Female,Food and beverages,27.28,5,6.82,0.12843523294974715,2011-04-18,10:31:00,Credit Card,136.4,4.761904762,6.82,8.6,2011,4,18,False,True,143.22,False
788-21-5741,A,Seattle,Normal,Male,Fashion accessories,45.38,3,6.807,0.1281706907603553,2012-05-12,13:34:00,Credit Card,136.14,4.761904762,6.807,7.2,2012,5,12,False,True,142.94700000000003,False
134-75-2619,A,Los Angeles,Member,Male,Electronic accessories,19.32,7,6.762,0.1272549677970758,2014-04-18,18:51:00,Cash,135.24,4.761904762,6.762,6.9,2014,4,18,False,True,142.002,False
400-45-1220,B,Olympia,Normal,Female,Health and beauty,13.5,10,6.75,0.12701077500686792,2012-06-23,11:06:00,Credit Card,135.0,4.761904762,6.75,4.8,2012,6,23,False,True,141.75,False
150-89-8043,A,San Diego,Normal,Male,Sports and travel,44.65,3,6.6975,0.1259424315497085,2011-12-24,15:04:00,Cash,133.95,4.761904762,6.6975,6.2,2011,12,24,False,True,140.6475,False
301-11-9629,A,North Las Vegas,Normal,Female,Sports and travel,19.1,7,6.685,0.12568806405990862,2013-10-22,10:43:00,Cash,133.7,4.761904762,6.685,9.7,2013,10,22,False,True,140.38500000000002,False
399-69-4630,C,Los Angeles,Normal,Male,Electronic accessories,22.21,6,6.663,0.12524037727786086,2011-05-26,10:23:00,Credit Card,133.26,4.761904762,6.663,8.6,2011,5,26,False,True,139.923,False
776-68-1096,B,Los Angeles,Normal,Male,Home and lifestyle,44.12,3,6.618,0.12432465431458135,2011-11-11,13:45:00,Credit Card,132.36,4.761904762,6.618,7.9,2011,11,11,False,True,138.97799999999998,False
744-09-5786,B,Aurora,Normal,Male,Electronic accessories,22.01,6,6.603,0.12401941332682152,2013-08-16,18:50:00,Cash,132.06,4.761904762,6.603,7.6,2013,8,16,False,True,138.663,False
700-81-1757,A,Anaheim,Normal,Female,Electronic accessories,26.31,5,6.5775,0.12350050364762978,2012-09-13,20:59:00,Credit Card,131.55,4.761904762,6.5775,8.8,2012,9,13,False,True,138.1275,False
200-16-5952,C,Farmington,Member,Male,Food and beverages,65.65,2,6.565,0.12324613615782994,2014-07-04,16:46:00,Cash,131.3,4.761904762,6.565,6.0,2014,7,4,False,True,137.865,False
110-48-7033,B,Los Angeles,Member,Male,Fashion accessories,32.62,4,6.524,0.12241181079128637,2014-02-24,14:12:00,Cash,130.48,4.761904762,6.524,9.0,2014,2,24,False,True,137.004,False
767-97-4650,B,Los Angeles,Member,Female,Sports and travel,64.83,2,6.483,0.12157748542474282,2013-02-13,11:59:00,Credit Card,129.66,4.761904762,6.483,8.0,2013,2,13,False,True,136.143,False
746-54-5508,A,Denver,Normal,Male,Home and lifestyle,21.52,6,6.456,0.12102805164677512,2013-07-19,12:48:00,Credit Card,129.12,4.761904762,6.456,9.4,2013,7,19,False,True,135.57600000000002,False
151-16-1484,A,Fresno,Member,Male,Electronic accessories,32.25,4,6.45,0.12090595525167118,2014-03-26,12:38:00,Ewallet,129.0,4.761904762,6.45,6.5,2014,3,26,False,True,135.45000000000002,False
322-02-2271,B,Los Angeles,Normal,Female,Sports and travel,42.97,3,6.4455,0.12081438295534323,2013-04-09,11:46:00,Cash,128.91,4.761904762,6.4455,9.3,2013,4,9,False,True,135.3555,False
596-42-3999,B,Santa Ana,Normal,Male,Food and beverages,18.22,7,6.377,0.11942044911123999,2013-05-27,14:04:00,Credit Card,127.54,4.761904762,6.377,6.6,2013,5,27,False,True,133.917,False
592-34-6155,C,San Francisco,Normal,Male,Food and beverages,31.77,4,6.354,0.11895241293000823,2013-10-28,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2,2013,10,28,False,True,133.434,False
830-58-2383,B,Seattle,Normal,Male,Home and lifestyle,31.75,4,6.35,0.11887101533327225,2014-08-29,15:26:00,Cash,127.0,4.761904762,6.35,8.6,2014,8,29,False,True,133.35,False
556-97-7101,C,Los Angeles,Normal,Female,Electronic accessories,63.22,2,6.322,0.11830123215612058,2011-12-24,15:51:00,Cash,126.44,4.761904762,6.322,8.5,2011,12,24,False,True,132.762,False
102-06-2002,C,Seattle,Member,Male,Sports and travel,25.25,5,6.3125,0.11810791286387269,2014-05-16,17:52:00,Cash,126.25,4.761904762,6.3125,6.1,2014,5,16,False,True,132.5625,False
133-14-7229,C,Tucson,Normal,Male,Health and beauty,62.87,2,6.287,0.11758900318468095,2014-11-11,11:43:00,Cash,125.74,4.761904762,6.287,5.0,2014,11,11,False,True,132.027,False
101-81-4070,C,San Francisco,Member,Female,Health and beauty,62.82,2,6.282,0.117487256188761,2011-12-08,12:36:00,Ewallet,125.64,4.761904762,6.282,4.9,2011,12,8,False,True,131.922,False
760-27-5490,C,San Francisco,Normal,Male,Fashion accessories,15.62,8,6.248,0.1167953766165054,2013-11-06,20:37:00,Ewallet,124.96,4.761904762,6.248,9.1,2013,11,6,False,True,131.208,False
268-20-3585,C,Los Angeles,Normal,Female,Health and beauty,13.85,9,6.2325,0.11647996092915354,2012-03-23,12:50:00,Ewallet,124.65,4.761904762,6.2325,6.0,2012,3,23,False,True,130.8825,False
560-30-5617,B,Los Angeles,Normal,Female,Sports and travel,24.77,5,6.1925,0.11566598496179399,2012-09-24,18:27:00,Cash,123.85,4.761904762,6.1925,8.5,2012,9,24,False,True,130.0425,False
760-53-9233,A,Seattle,Member,Male,Fashion accessories,41.28,3,6.192,0.115655810262202,2011-06-08,18:37:00,Credit Card,123.84,4.761904762,6.192,8.5,2011,6,8,False,True,130.032,False
